quality_setting,psnr_hvs_m,fsim,psnr,compression_ratio,source_file
31,35.394537446841426,0.9712908919666756,37.4714320206141,51.715131189583744,NORMAL2-IM-0028-0001.raw_metrics_results_adct.csv
34,34.64746588177624,0.967852079925846,37.01916270561212,57.16179677278674,NORMAL2-IM-0028-0001.raw_metrics_results_adct.csv
32,35.12519566512918,0.9694597596048836,37.315780760554986,53.46604119926575,NORMAL2-IM-0028-0001.raw_metrics_results_adct.csv
33,34.86149363769797,0.9686605436856952,37.14668133384649,55.445008460236885,NORMAL2-IM-0028-0001.raw_metrics_results_adct.csv
30,35.631649291768255,0.9726319233918982,37.597946884926415,50.24803526931186,NORMAL2-IM-0028-0001.raw_metrics_results_adct.csv
41,33.26470163292577,0.9593575211824548,36.16414953520235,69.57112526539278,NORMAL2-IM-0028-0001.raw_metrics_results_adct.csv
38,33.7327236720114,0.9630269581449754,36.47320613806853,64.32981595092025,NORMAL2-IM-0028-0001.raw_metrics_results_adct.csv
36,34.151923071793114,0.9654131492756955,36.72070571936884,60.892915214866434,NORMAL2-IM-0028-0001.raw_metrics_results_adct.csv
40,33.407291181721284,0.9605344039934725,36.257490832590015,67.94815966822188,NORMAL2-IM-0028-0001.raw_metrics_results_adct.csv
39,33.58266142122895,0.9620807113172288,36.37419505294347,65.96477101157524,NORMAL2-IM-0028-0001.raw_metrics_results_adct.csv
37,33.95296329368079,0.964476423913138,36.59466672543521,62.713875598086126,NORMAL2-IM-0028-0001.raw_metrics_results_adct.csv
42,33.09834532188961,0.95875990395426,36.06298158107511,71.31229597388466,NORMAL2-IM-0028-0001.raw_metrics_results_adct.csv
10,43.93182597744924,0.9938064394054048,40.96708812052107,14.604122562674094,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
8,46.582234872493416,0.996623882883453,42.21357649965577,10.940444889612287,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
9,45.18253340438331,0.995489862261114,41.54270549232813,12.682955150224975,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
11,42.89791923438067,0.9918770409333324,40.49531901791241,16.522374889701247,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
6,50.24578617461273,0.9983228094624582,44.14837612617209,7.726479603867013,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
7,48.29220085721901,0.9976485940692092,43.09236895065875,9.214200351493847,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
16,39.12517545887823,0.9788957987020708,38.83867304797177,27.42092050209205,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
13,41.10339162351856,0.9869099779161752,39.69959473291936,20.836499483347904,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
14,40.36221592468925,0.9846664475001816,39.37846172222108,22.995087719298244,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
17,38.612471942092085,0.9759796980922922,38.60529320391882,29.600722673893404,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
15,39.71186806045275,0.9818118693730212,39.096136376276434,25.21585225086572,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
12,41.93860394665623,0.9895551653287346,40.06527168089049,18.65660807059996,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
23,36.15392810830201,0.9601048126084925,37.51401133882279,43.00262467191601,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
21,36.83078908163442,0.9647045958720184,37.82687292538444,38.460093896713616,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
20,37.22406259685378,0.9677782639188134,38.0089411255188,36.29295306659283,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
18,38.06429616733244,0.9730405310139996,38.38077718664776,31.87161094224924,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
19,37.624571631225706,0.9705081590233404,38.181749957820045,34.1466718770353,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
22,36.45806556196436,0.9621088936948048,37.650269623103725,40.93441599000624,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
29,34.59537323877048,0.947427900260181,36.75569142391966,55.60967331353415,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
27,35.08666861359515,0.9517357670401762,37.00108156292576,51.39070770437169,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
26,35.28059347637647,0.9532926900767285,37.09946071836173,49.62029150104107,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
25,35.53396177491598,0.955363865723679,37.22098812370842,47.51567881094798,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
24,35.82133924347799,0.9578160373772332,37.36281902411597,45.18945009481124,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
28,34.84600719166687,0.9492827140738406,36.88042399147508,53.49877551020408,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
35,33.42234832421342,0.9386511876053404,36.12328120073867,67.42386831275721,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
32,33.99605560264245,0.943178778298296,36.43812818637525,61.42080599812559,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
33,33.79404201624886,0.941257497992349,36.32810194958279,63.39637243047159,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
30,34.3802220358762,0.9457487604698808,36.6448235614793,57.62673114970323,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
31,34.19362122460289,0.944019898233182,36.5447502275513,59.60527512505684,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
34,33.58356197527213,0.9402603501225396,36.21804941133454,65.4541822721598,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
38,32.96577557779229,0.9351714685583042,35.86511073772129,73.40912909549147,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
39,32.79159279200226,0.933830146450997,35.76478677285715,75.50230414746544,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
36,33.23847344979642,0.9362100714317212,36.01820707455269,69.77482033537397,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
40,32.62292664354659,0.933322361872992,35.66755107183981,77.64928909952607,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
37,33.091321930372175,0.9356120457939447,35.93921961934787,71.64361847499316,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
41,32.45399087044836,0.9331665655272176,35.57158546065834,79.60643789857274,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
42,32.323776623766896,0.9328081686906192,35.49340334260365,81.6393646838991,NORMAL2-IM-0335-0001.raw_metrics_results_adct.csv
8,45.74618969704151,0.9940131481155317,42.36443752290455,13.56782775218674,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
6,49.20715686488238,0.997420017668516,44.04171525639036,9.12757660167131,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
10,43.32999164207685,0.9883444428543,41.292696018704106,18.572015586255755,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
11,42.35880435797388,0.9847576510550844,40.876529547003045,21.27619511403295,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
7,47.31510508466289,0.996173306176375,43.10396434244451,11.238756698821009,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
9,44.44096576368438,0.9915069963086736,41.78431550229525,15.994142769981696,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
14,40.11187682184769,0.9722784104575896,39.934890863922085,29.62413832071421,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
16,39.03807601564266,0.9662763357367692,39.486381062924856,35.07881707480262,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
13,40.81780013322855,0.9771850776655177,40.22824594220517,26.74665850423426,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
15,39.52203556585428,0.9697075436775188,39.69542894542551,32.30363524337646,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
17,38.546963693818526,0.961932926806945,39.278319579097165,37.90947216196674,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
12,41.52064952885781,0.9807884878680154,40.52317305654435,24.127381500230097,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
20,37.29034872136556,0.952189360211234,38.71302034821498,46.2009164610504,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
18,38.11921017849154,0.9594963582019056,39.0920704652746,40.59213378755032,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
21,36.97905755223584,0.949943794916338,38.56162253088207,48.907462686567165,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
22,36.658196354886016,0.9475757300843716,38.406650503406645,51.81735520853924,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
23,36.395195382001525,0.9458069592193672,38.28787212072709,54.21799379524302,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
19,37.69593157244295,0.9547072741007876,38.90065082692629,43.35108318174301,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
26,35.64942732385342,0.9411689641701728,37.908775548091015,62.04591715976331,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
25,35.87409112684398,0.9416266282435768,38.02415170933888,59.53758800817624,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
24,36.13082228447293,0.943220902418862,38.15040347977791,56.82722740082376,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
29,34.97621470345582,0.9343717867813623,37.55944591799776,70.07324244854317,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
28,35.150540607526125,0.9362001354497436,37.65336907138532,67.65006451612904,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
27,35.37094225180114,0.9387854307223504,37.77241205706769,65.04813895781638,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
32,34.38075389246228,0.9302405278571813,37.2378774496342,78.06551518761168,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
33,34.19806309395418,0.9289882904090692,37.13129637543166,80.73421619956883,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
35,33.88109630062122,0.92602725876352,36.94566345564431,85.78010471204189,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
30,34.78071379569358,0.9325477364068472,37.45279931192525,72.71678224687933,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
34,34.04278502784407,0.9275293724620224,37.03875057925656,83.29965046075628,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
31,34.58002960782527,0.9303965194905288,37.3472991666068,75.52405646787669,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
41,33.03418378188087,0.9214290141936788,36.44523824542757,102.0809968847352,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
36,33.72586957988969,0.9250127219156692,36.85554865123285,88.50236326806213,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
39,33.30199847506676,0.9222639644777204,36.60428837305391,96.7321033210332,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
38,33.45160501685153,0.9233099825166488,36.69404527351679,93.9584229390681,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
37,33.576121424683585,0.9231971586293762,36.76438984029603,91.21224773834378,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
40,33.16494735757077,0.9219858570271512,36.52223837955663,99.33459643804473,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
42,32.91764796877964,0.920019531181698,36.36992083886018,105.10986367281475,NORMAL2-IM-0304-0001.raw_metrics_results_adct.csv
9,46.41552717266804,0.9979308665069904,40.73327162744345,9.487658342381469,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
10,45.19549967892996,0.997371943956414,40.15397358375626,10.79670510708402,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
7,49.545717994351335,0.9986814181349424,42.32198713806257,6.9745117863034105,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
11,44.04841894558864,0.9966963237192116,39.65130344753371,12.166148419733606,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
8,47.85845117295126,0.9983487461566728,41.4333886273428,8.173354534967107,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
6,51.55133658551109,0.998996788177775,43.44704495546981,5.877668161434977,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
13,42.25148646260252,0.9951183448260338,38.84695668048988,14.98479478678404,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
12,43.11591389143861,0.9958859109454946,39.22614329866831,13.565721382736491,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
16,40.0763008967065,0.9919324920654268,37.96512517466915,19.03179904167272,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
14,41.45896392589925,0.994158948409366,38.53179499679922,16.312632233976352,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
15,40.73002579295385,0.9932633896395456,38.236136438119466,17.69927756397272,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
17,39.43345743333956,0.9908518933513448,37.71451735084962,20.349635149821456,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
18,38.89409808065401,0.9898926094657382,37.495875296031286,21.62190696139888,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
20,37.89991591768395,0.9874628148589634,37.08027796795009,24.183025830258305,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
19,38.41696413629001,0.988676672328168,37.293132249795846,22.884679179397644,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
21,37.480427055179454,0.9860631179266218,36.896734169696245,25.50535123564896,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
22,37.0724488845599,0.9850235697393724,36.72128050324482,26.738474092207262,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
23,36.66856496842912,0.9838732819970012,36.5516812677923,27.959044368600683,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
26,35.63057834236473,0.9792101230904036,36.079566457188015,31.80973182866157,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
28,35.01823051784064,0.977127737718462,35.801326366193365,34.325520492339926,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
24,36.324438413537486,0.9824584614566864,36.39181694804512,29.23430355748857,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
27,35.32828482971097,0.9783069660147709,35.93762859576701,33.107350340995204,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
25,35.967307405317655,0.980558290022784,36.237193984167234,30.51379350483064,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
29,34.75631821024098,0.9757560737167535,35.67712528015262,35.55459107554591,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
30,34.479933989563776,0.97442968376142,35.552636335383994,36.73542600896861,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
31,34.200048118785126,0.9730445819123296,35.42215072521251,37.920439751193406,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
33,33.704190275045946,0.9707128505354656,35.18032307406408,40.38576490525343,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
32,33.94782484775365,0.9718084135486608,35.29913656488313,39.15519044062734,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
34,33.46191907050681,0.9694546485487554,35.05854800512152,41.68956743002545,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
35,33.258431589693245,0.968996743900956,34.95042132037631,42.91111474873138,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
36,33.027912777015544,0.9674637971204052,34.83520131783266,44.18405528400472,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
38,32.64835164114969,0.964487055972572,34.6357943253438,46.52893148739794,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
40,32.232494656781114,0.9621616413766256,34.41476199420396,49.12743628185907,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
39,32.42844753820269,0.9631660079724088,34.52067295330716,47.81904414447282,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
37,32.82266382065588,0.9660253578273016,34.72952087393819,45.49531412703922,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
41,32.05680376050816,0.960491146096386,34.318081251213016,50.38324043820872,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
42,31.86278120991917,0.9589762231931512,34.21556607771874,51.572693291363365,NORMAL2-IM-0345-0001.raw_metrics_results_adct.csv
11,43.84618818421252,0.9885116236776608,42.50510076108427,24.663091542007717,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
6,49.40165827446389,0.9967015795391896,44.9374491885476,12.74771445244116,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
7,47.93911639120974,0.9952547771933096,44.29266692668026,15.276456876456876,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
8,46.69475804736405,0.9940283519286937,43.75098622687186,17.665880450165105,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
9,45.6577143604739,0.9924289444773964,43.29646780811629,19.97744246303917,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
10,44.69544827387446,0.990733714813262,42.879180675182496,22.27978922318545,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
17,40.182255874519626,0.9770130115988466,40.82651038360002,38.19114219114219,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
14,41.76116977726033,0.982540368336422,41.58072385272565,31.323216632811565,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
15,41.21266146615027,0.9807672131163728,41.31818139107644,33.59097898513583,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
13,42.36860901830464,0.9848024186210034,41.86567354816418,29.075421472937,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
12,43.05794751003519,0.9864660700753186,42.1704094608128,26.842514847429857,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
16,40.71375182798735,0.978820180376216,41.07655348221186,35.81691487908184,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
20,38.91102375332275,0.9717241835492446,40.18386570251066,44.80328149034353,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
19,39.30416982038718,0.9736148325481632,40.39207564000891,42.63197267848431,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
18,39.71641692932465,0.9753422815441408,40.60015507156021,40.305043050430506,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
23,37.87890875160471,0.966953752660298,39.62463793113151,51.65399014778325,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
22,38.17490812259787,0.9686635451449832,39.80366163095498,49.44247453791022,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
21,38.532253278409726,0.969952545360568,39.99806502614496,47.063554757630165,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
26,36.98478131020949,0.9633172103536664,39.12284535187688,58.50122740459719,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
25,37.2649395230338,0.9646780743872218,39.28106939043131,56.03762291577597,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
28,36.46618007286036,0.9606492002735756,38.81811434097381,63.10640346653828,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
24,37.57779165043085,0.9664098065317456,39.47124353294673,53.64108860241457,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
29,36.22659102479591,0.959406090362001,38.68193152423394,65.6016016016016,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
27,36.75963970714708,0.961894846682414,38.987390682989066,60.70958777211672,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
31,35.782439550658204,0.9568884990582488,38.42703324485588,69.75625332623736,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
34,35.16464062298046,0.9537269968698876,38.05858541187355,76.53839416058395,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
35,34.94658673974309,0.95227867906481,37.920589733869015,78.98282615245556,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
30,35.98295414062545,0.9581096753901412,38.53921995653985,67.77249224405378,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
33,35.38338922261184,0.9556927618215102,38.18947092363677,74.13574660633485,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
32,35.56279671519987,0.9566981903883356,38.30099293725285,71.99780280142818,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
41,33.986768432234,0.9458985212128826,37.29360084172358,92.8929836995039,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
38,34.450348270231714,0.94910612959693,37.60571316301682,86.06172028890347,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
36,34.7740077158255,0.9511168180340625,37.80747439805404,81.66479750778817,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
40,34.12994509551506,0.9475226165033044,37.39086176868584,90.70726643598616,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
37,34.61352497856407,0.9506130946231478,37.7085785886494,83.80562659846548,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
39,34.26940092664576,0.9481401879535328,37.48679560188045,88.80216802168022,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
42,33.83301774507258,0.945144667560292,37.20236982349905,95.3250909090909,NORMAL2-IM-0079-0001.raw_metrics_results_adct.csv
7,47.08606962886468,0.9905111879713464,44.46440696969268,16.88093244896645,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
11,43.46126377959983,0.9809053595713578,42.68329818518657,28.154226184083345,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
8,45.9492351659235,0.9881480253373324,43.90702214714035,19.742732339207716,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
10,44.16657297836481,0.9829117489739512,43.043859789607936,25.369592567502178,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
6,48.411742222774805,0.9931346871688834,45.1396558775856,14.03340471092077,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
9,44.99799511937647,0.9854057638330168,43.453919056160885,22.57915590008613,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
17,40.23233235088988,0.9673071635281912,41.05217729184695,45.08840729274166,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
14,41.66491168113404,0.973760898497586,41.77024845503748,36.73027882863949,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
16,40.6567375980785,0.969236778718208,41.27687660506943,42.26765559496936,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
15,41.16191455790934,0.971745946330853,41.531489643578745,39.30784225521067,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
12,42.78707476528248,0.9784303182762808,42.35490537412055,30.96067083973072,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
13,42.175067529137735,0.9756991944934718,42.0484440411702,33.90377651319193,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
19,39.451758443990144,0.9651353778046524,40.63131638487207,50.90174757281554,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
18,39.82832068127605,0.965601257977026,40.84177705904263,47.91518917930908,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
21,38.73636148359145,0.9622724149527684,40.23510417399815,56.864208242950106,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
23,38.1136316315482,0.9608471301935818,39.88019752893896,62.93973589435775,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
22,38.419992103899794,0.962035989230276,40.06040168524948,59.89124971441627,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
20,39.08655468081595,0.9635457543830088,40.42110318230768,53.95019551348014,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
27,37.10761173673394,0.9580280531371024,39.31393388304237,74.47272727272727,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
25,37.61886722470074,0.9587779208453052,39.59975198350877,68.75006556517178,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
28,36.86366968311346,0.9559111280617166,39.16624100520135,77.44283604135893,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
29,36.66369765396948,0.9549775963497752,39.0556086044444,80.14185264445123,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
26,37.36392274655546,0.958044733421041,39.45446398503688,71.70240700218818,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
24,37.835838664657416,0.95954951398771,39.72618766876796,65.81571679638463,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
31,36.25078929449206,0.9523447638548208,38.804867418272,85.72400261608895,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
35,35.451122884431044,0.9478718861649812,38.31780142514132,98.07108118219227,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
33,35.86325951198668,0.950143405203438,38.56005678327547,91.81926444833626,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
32,36.03464102988087,0.9510652827480742,38.67168914602493,88.98302783435166,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
34,35.62949909386723,0.9486601940167227,38.42655615983792,95.15208711433756,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
30,36.46485194256695,0.9533419979566548,38.92666826400507,82.93071812717494,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
41,34.50197191857525,0.9415194031281552,37.726612502021446,115.38028169014083,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
40,34.643069904191464,0.9418160947335744,37.8084295024035,112.84718037021094,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
38,34.93080457922149,0.9452964706212772,37.99579547169395,107.480114801148,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
39,34.7836281407409,0.9435823709215472,37.90211263196498,110.23717409587888,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
36,35.269561448640765,0.9476520822913196,38.20030709185464,101.40967117988394,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
37,35.07672616199078,0.9468388542702996,38.08293457381006,104.64830339321357,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
42,34.352391976366825,0.9410452408035076,37.63166164547487,118.77843226098776,NORMAL2-IM-0171-0001.raw_metrics_results_adct.csv
8,44.62214460905403,0.9732765119298942,44.14204330973764,21.80172987358616,NORMAL2-IM-0219-0001.raw_metrics_results_adct.csv
6,47.62971436543981,0.9896203927780448,45.756438537253786,14.671965075278449,NORMAL2-IM-0219-0001.raw_metrics_results_adct.csv
9,43.506600240166165,0.9633980248687096,43.55389159488125,25.993455627169062,NORMAL2-IM-0219-0001.raw_metrics_results_adct.csv
7,45.99313660038913,0.9828699640007376,44.86091125785759,18.072664598414335,NORMAL2-IM-0219-0001.raw_metrics_results_adct.csv
10,42.642225314501935,0.9549674963582384,43.083348060744335,30.464148750726324,NORMAL2-IM-0219-0001.raw_metrics_results_adct.csv
11,41.9703275704666,0.9465961948707048,42.71099561913287,34.952533333333335,NORMAL2-IM-0219-0001.raw_metrics_results_adct.csv
15,39.85323999665687,0.9266028803248416,41.592034658102,54.59058725531029,NORMAL2-IM-0219-0001.raw_metrics_results_adct.csv
12,41.33409897558938,0.94080060079809,42.37276730072003,39.88194127491252,NORMAL2-IM-0219-0001.raw_metrics_results_adct.csv
16,39.41439307576536,0.9240553192181854,41.36329903927631,60.05589919816724,NORMAL2-IM-0219-0001.raw_metrics_results_adct.csv
17,39.06436600100672,0.9213861095336584,41.17972016914982,65.20995024875621,NORMAL2-IM-0219-0001.raw_metrics_results_adct.csv
14,40.31232770835258,0.9307642931459972,41.83098852965641,49.59213015512675,NORMAL2-IM-0219-0001.raw_metrics_results_adct.csv
13,40.773760661429336,0.935118432623518,42.07804634819407,44.68871462666212,NORMAL2-IM-0219-0001.raw_metrics_results_adct.csv
18,38.731792768558535,0.9189013486882124,41.00889718320999,70.20460632029994,NORMAL2-IM-0219-0001.raw_metrics_results_adct.csv
20,38.17461927325576,0.9159076124891032,40.7071497571848,79.53398058252426,NORMAL2-IM-0219-0001.raw_metrics_results_adct.csv
22,37.68240512878685,0.9142961687294692,40.42937265880119,89.13430805848351,NORMAL2-IM-0219-0001.raw_metrics_results_adct.csv
