,quality_setting,psnr_hvs_m,fsim,psnr,compression_ratio,source_file
375,10,47.12130845839515,0.9988033758422522,42.7281280435581,9.88700309270574,p35-512.raw_metrics_results_adct.csv
376,16,41.56616843244646,0.9971274637533232,39.62618752834785,14.383758573388205,p35-512.raw_metrics_results_adct.csv
377,12,44.92321907011566,0.9983458234838196,41.49077970062549,11.376296489172416,p35-512.raw_metrics_results_adct.csv
378,15,42.30580718386826,0.9974463830441016,40.03900132520289,13.636287973366626,p35-512.raw_metrics_results_adct.csv
379,13,43.97851598666675,0.9980546538102896,40.96593911374247,12.114423032487638,p35-512.raw_metrics_results_adct.csv
380,14,43.11304594072201,0.9977823698483756,40.48051235014296,12.874177389254491,p35-512.raw_metrics_results_adct.csv
381,17,40.9345483126695,0.9967539425589994,39.26273858338271,15.098721345467112,p35-512.raw_metrics_results_adct.csv
382,18,40.31835838748105,0.9962936850286724,38.90190506817536,15.906796116504854,p35-512.raw_metrics_results_adct.csv
383,22,38.09741551750138,0.9943529287692922,37.66356730006575,18.96433480431165,p35-512.raw_metrics_results_adct.csv
384,23,37.58942055483397,0.9936303014272462,37.37543228423516,19.80837237418769,p35-512.raw_metrics_results_adct.csv
385,21,38.60959270076187,0.9948644553865892,37.94568322785337,18.17919556171984,p35-512.raw_metrics_results_adct.csv
386,20,39.16521312544438,0.9954328587373604,38.249031847133786,17.42052099946837,p35-512.raw_metrics_results_adct.csv
387,19,39.71781488933894,0.9959310444410868,38.57023691518803,16.630336864809998,p35-512.raw_metrics_results_adct.csv
388,25,36.77514343108272,0.9926117561775506,36.91555720832718,21.319453480806768,p35-512.raw_metrics_results_adct.csv
389,24,37.18432690780744,0.9932621060711252,37.13833011951418,20.59099835048308,p35-512.raw_metrics_results_adct.csv
390,27,36.03873945886704,0.9915323509664584,36.49070600574511,22.84877538568814,p35-512.raw_metrics_results_adct.csv
391,28,35.72832292832507,0.990791502449582,36.28694520389082,23.67416237695295,p35-512.raw_metrics_results_adct.csv
392,29,35.379287918510684,0.9902226471961744,36.07621860495172,24.506310180424418,p35-512.raw_metrics_results_adct.csv
393,26,36.3899108658729,0.991934863616029,36.68989395171612,22.11812352345596,p35-512.raw_metrics_results_adct.csv
394,30,35.06582795119001,0.9893364577270124,35.872781154601576,25.34261407579273,p35-512.raw_metrics_results_adct.csv
395,31,34.76000473400777,0.9885419245159324,35.684354475307664,26.17252396166134,p35-512.raw_metrics_results_adct.csv
396,34,33.83353526953997,0.986594944033005,35.135018223445165,28.684101105153736,p35-512.raw_metrics_results_adct.csv
397,35,33.59702094820325,0.9862544675324452,34.987821615354314,29.44115004492363,p35-512.raw_metrics_results_adct.csv
398,33,34.147215741989925,0.9872578803234656,35.31734709178221,27.831404607707825,p35-512.raw_metrics_results_adct.csv
399,32,34.42470896616581,0.98804593174212,35.48486124115439,27.00010299721908,p35-512.raw_metrics_results_adct.csv
400,38,32.90076630207509,0.9842511716550196,34.57024786231493,31.74809252755238,p35-512.raw_metrics_results_adct.csv
401,40,32.43875175193659,0.9825712961756802,34.2777698072162,33.36863543788187,p35-512.raw_metrics_results_adct.csv
402,39,32.666160624087325,0.9835162798945656,34.415753493606246,32.548298981872364,p35-512.raw_metrics_results_adct.csv
403,36,33.35069497860391,0.985569646029227,34.841025168986455,30.197442690934224,p35-512.raw_metrics_results_adct.csv
404,37,33.133271024028,0.9852210949654158,34.70736003928557,30.97164461247637,p35-512.raw_metrics_results_adct.csv
405,41,32.25651696406559,0.9816374416310776,34.15337411895289,34.13333333333333,p35-512.raw_metrics_results_adct.csv
406,42,32.02022375370706,0.9809515637320408,33.99723645793668,35.08351177730193,p35-512.raw_metrics_results_adct.csv
407,11,46.03287337913895,0.9985442171628042,41.90826942603845,9.828434313137372,p54-512.raw_metrics_results_adct.csv
408,7,51.56535042548302,0.9992655269953442,45.02227872284489,7.203935255159526,p54-512.raw_metrics_results_adct.csv
409,9,48.55425292184066,0.9989318240661834,43.287806301573326,8.516975860164397,p54-512.raw_metrics_results_adct.csv
410,8,49.89199212806049,0.9991223336491212,44.10195849600649,7.860861221062732,p54-512.raw_metrics_results_adct.csv
411,6,53.41247937393187,0.9994074010739236,46.09276716382696,6.549506558400999,p54-512.raw_metrics_results_adct.csv
412,10,47.18902215297192,0.998768797649142,42.55656158024324,9.179997198487182,p54-512.raw_metrics_results_adct.csv
413,16,41.6564207979773,0.9971552927953916,39.42980770174558,13.069299032804864,p54-512.raw_metrics_results_adct.csv
414,17,40.93560568582227,0.9967284284218276,39.00862457263111,13.768067226890755,p54-512.raw_metrics_results_adct.csv
415,12,44.963575625931554,0.9983150396285164,41.33220591775468,10.478215684707012,p54-512.raw_metrics_results_adct.csv
416,15,42.38169914757832,0.997517841049567,39.85977592884488,12.412708935082154,p54-512.raw_metrics_results_adct.csv
417,14,43.19279911801832,0.9978240500723176,40.30721107092758,11.775931000404295,p54-512.raw_metrics_results_adct.csv
418,13,44.06600220504238,0.9980458646827874,40.80221010653956,11.112976387299163,p54-512.raw_metrics_results_adct.csv
419,22,38.16045613625151,0.994602929877928,37.36398664083828,17.119049173904525,p54-512.raw_metrics_results_adct.csv
420,19,39.77485876355789,0.996005495686854,38.32627951686089,15.066613023736997,p54-512.raw_metrics_results_adct.csv
421,21,38.61052047837114,0.99508519663995,37.65634151498208,16.424033581855774,p54-512.raw_metrics_results_adct.csv
422,23,37.69871359555332,0.9942211887068652,37.08029357690593,17.812325881633484,p54-512.raw_metrics_results_adct.csv
423,18,40.369698281824014,0.9964280164104604,38.670233278465446,14.397978799362882,p54-512.raw_metrics_results_adct.csv
424,20,39.2131386728753,0.995537262017034,37.9819786343945,15.742493394186884,p54-512.raw_metrics_results_adct.csv
425,27,36.05516286349306,0.9917149202076252,36.08686177071256,20.59746994578456,p54-512.raw_metrics_results_adct.csv
426,28,35.6557665135438,0.9908636167342428,35.8480353606864,21.36985408005217,p54-512.raw_metrics_results_adct.csv
427,26,36.41021066692553,0.9923237512486992,36.31718442646174,19.903120491989977,p54-512.raw_metrics_results_adct.csv
428,25,36.79539269731214,0.9929316677675476,36.54837720084711,19.22440598415957,p54-512.raw_metrics_results_adct.csv
429,29,35.33587976359135,0.9904021029045206,35.660311312692336,22.047434819175777,p54-512.raw_metrics_results_adct.csv
430,24,37.203821122949485,0.9934954292840265,36.79509099287821,18.55230007077141,p54-512.raw_metrics_results_adct.csv
431,33,34.00993047786046,0.9871832153309402,34.85915050390219,24.95421227986673,p54-512.raw_metrics_results_adct.csv
432,30,35.01292958357722,0.98949094804603,35.44828553237093,22.73976405274115,p54-512.raw_metrics_results_adct.csv
433,35,33.444075438881484,0.9854853961755494,34.500520899395475,26.44713478611784,p54-512.raw_metrics_results_adct.csv
434,31,34.67399331890254,0.9887513019034482,35.239035783446205,23.491710726767632,p54-512.raw_metrics_results_adct.csv
435,34,33.722574110684825,0.9862757130672198,34.668765002655526,25.78634664568168,p54-512.raw_metrics_results_adct.csv
436,32,34.30633547093184,0.9879124396771704,35.03964367665723,24.236686390532544,p54-512.raw_metrics_results_adct.csv
437,40,32.16580763452778,0.9815094313505992,33.698620917394265,30.232268481144043,p54-512.raw_metrics_results_adct.csv
438,39,32.370819541851375,0.982042743118016,33.826101094378,29.490831364607946,p54-512.raw_metrics_results_adct.csv
439,37,32.91046856550752,0.983895755183644,34.16722598086557,27.947121535181235,p54-512.raw_metrics_results_adct.csv
440,38,32.62916944929481,0.9831980380911682,33.98501423287617,28.70294536296945,p54-512.raw_metrics_results_adct.csv
441,41,31.90824216177218,0.9802957618292116,33.54666267458251,31.056036014690203,p54-512.raw_metrics_results_adct.csv
442,36,33.175372299652004,0.9847231325059356,34.33457577821051,27.16799668359416,p54-512.raw_metrics_results_adct.csv
443,42,31.693291546878232,0.9793355373922088,33.41168467651189,31.82904322486644,p54-512.raw_metrics_results_adct.csv
444,6,52.03943800825404,0.9993317681657766,46.336137448078304,7.90352146647371,p27-512.raw_metrics_results_adct.csv
445,7,50.356267765668,0.999156993116836,45.323637386732365,8.810378436512737,p27-512.raw_metrics_results_adct.csv
446,10,46.03205694214133,0.9983558481467574,42.93869258313044,11.571642976957712,p27-512.raw_metrics_results_adct.csv
447,11,44.931100400652575,0.9980029990427294,42.326568769762034,12.520011462412835,p27-512.raw_metrics_results_adct.csv
448,9,47.21069802673456,0.998668884556721,43.62845986871356,10.644144875751175,p27-512.raw_metrics_results_adct.csv
449,8,48.6129981463186,0.998932773173552,44.41883083632474,9.722360271483144,p27-512.raw_metrics_results_adct.csv
450,17,40.224306348914254,0.995035145636082,39.63384312069637,18.30103323094108,p27-512.raw_metrics_results_adct.csv
451,16,40.84643349387655,0.995550151902238,39.99856165274073,17.305518880380248,p27-512.raw_metrics_results_adct.csv
452,13,43.086400381869424,0.997095023704314,41.26836914392929,14.423328748280603,p27-512.raw_metrics_results_adct.csv
453,15,41.53499196596588,0.9961181625891689,40.39696664420978,16.358439937597502,p27-512.raw_metrics_results_adct.csv
454,14,42.32347879378996,0.996644373228278,40.82427043797655,15.36510169392181,p27-512.raw_metrics_results_adct.csv
455,12,43.99814617954768,0.9976107609812338,41.78955576936772,13.443971485717215,p27-512.raw_metrics_results_adct.csv
456,23,37.2769139525082,0.9907659799931726,37.88827370223698,24.286084861960347,p27-512.raw_metrics_results_adct.csv
457,18,39.70536947780153,0.9943971229278618,39.31679995102297,19.244163852591395,p27-512.raw_metrics_results_adct.csv
458,20,38.62210236487813,0.9928788704963188,38.68377139799616,21.288289751502354,p27-512.raw_metrics_results_adct.csv
459,21,38.13378167015057,0.991974427766646,38.38965002730174,22.34245291059405,p27-512.raw_metrics_results_adct.csv
460,22,37.67946201305868,0.9913840763044602,38.15189152556768,23.254147077086845,p27-512.raw_metrics_results_adct.csv
461,19,39.15160188460378,0.9936086980581144,38.998248525495335,20.23809156180036,p27-512.raw_metrics_results_adct.csv
462,28,35.50362007046267,0.9865232956557528,36.81426797059125,29.26694205649213,p27-512.raw_metrics_results_adct.csv
463,24,36.90598539485927,0.9900112246653964,37.66525172400024,25.31813791771296,p27-512.raw_metrics_results_adct.csv
464,29,35.21107239554462,0.9855667538537076,36.62636594072187,30.330209418026147,p27-512.raw_metrics_results_adct.csv
465,27,35.860217397337955,0.9874423399485796,37.02701783692759,28.27264883520276,p27-512.raw_metrics_results_adct.csv
466,25,36.515942734718976,0.9889868385423096,37.43958664407239,26.309112806101968,p27-512.raw_metrics_results_adct.csv
467,26,36.18035814360466,0.9882254291558724,37.22818356632887,27.303822518487657,p27-512.raw_metrics_results_adct.csv
468,33,34.12004843259862,0.9826573538501504,35.95083844484151,34.35250950072074,p27-512.raw_metrics_results_adct.csv
469,35,33.63243743557957,0.9811340128470356,35.64113910324036,36.5510317902956,p27-512.raw_metrics_results_adct.csv
470,32,34.39300904558693,0.9833027024820484,36.10794279202922,33.34741127083068,p27-512.raw_metrics_results_adct.csv
471,30,34.90782820240635,0.984893069144448,36.435265891357886,31.409537502995448,p27-512.raw_metrics_results_adct.csv
472,31,34.640171019895966,0.9841289761834914,36.27150358681499,32.34748272458045,p27-512.raw_metrics_results_adct.csv
473,34,33.84352095548432,0.9818784126380394,35.77809723207177,35.43923212113019,p27-512.raw_metrics_results_adct.csv
474,39,32.76320290943673,0.978427604001584,35.06928836605301,40.81968234194955,p27-512.raw_metrics_results_adct.csv
475,38,32.96511670772182,0.9792453822370208,35.19696273780146,39.79717625626233,p27-512.raw_metrics_results_adct.csv
476,41,32.38486509676952,0.9773432144062604,34.8267391113218,42.79902040816327,p27-512.raw_metrics_results_adct.csv
477,37,33.161946687606246,0.9801961473933026,35.336712009596376,38.69855329199882,p27-512.raw_metrics_results_adct.csv
478,36,33.36831046595407,0.9807641269771676,35.47713436323071,37.6860264519839,p27-512.raw_metrics_results_adct.csv
479,40,32.56987246155799,0.9777798066877074,34.943535936505484,41.82259093809828,p27-512.raw_metrics_results_adct.csv
480,42,32.17282735976066,0.9762697327271518,34.68842420273357,43.95439302481556,p27-512.raw_metrics_results_adct.csv
481,6,53.9129666600175,0.9994679384389306,46.22542639224142,6.954713076698591,p34-512.raw_metrics_results_adct.csv
482,10,47.61588931482549,0.998916044121642,42.79912751226839,9.766915052160954,p34-512.raw_metrics_results_adct.csv
483,9,49.02026230950686,0.999060267768793,43.51286965693441,9.047559881272866,p34-512.raw_metrics_results_adct.csv
484,8,50.33148944053302,0.9992086438037916,44.29452941151886,8.361583362572167,p34-512.raw_metrics_results_adct.csv
485,7,51.92098729065443,0.9993390893903336,45.18357447001505,7.664132849959069,p34-512.raw_metrics_results_adct.csv
486,11,46.46097673209243,0.9987348934987144,42.15695808854579,10.467337486024595,p34-512.raw_metrics_results_adct.csv
487,16,41.99843590586752,0.9976595251697692,39.708457640978935,13.95793621212928,p34-512.raw_metrics_results_adct.csv
488,17,41.3033685484378,0.9974126328493096,39.34270850360616,14.64328008043794,p34-512.raw_metrics_results_adct.csv
489,13,44.46218799198812,0.9983491605066556,41.077333772661824,11.847245446739278,p34-512.raw_metrics_results_adct.csv
490,14,43.668471463373606,0.9981340209602364,40.592990922882144,12.53557765876052,p34-512.raw_metrics_results_adct.csv
491,15,42.79986691314143,0.9979178648746392,40.13837699345906,13.24294013639808,p34-512.raw_metrics_results_adct.csv
492,12,45.41466728192028,0.9985718325608332,41.6126540456584,11.140841478963026,p34-512.raw_metrics_results_adct.csv
493,23,38.00032281481877,0.9953816078148752,37.4683715049532,18.88917711485805,p34-512.raw_metrics_results_adct.csv
494,19,40.07103195127458,0.9968124049579016,38.652281475860114,16.03817681248088,p34-512.raw_metrics_results_adct.csv
495,21,38.99887775872888,0.9961835743554032,38.04344393261229,17.38816662244627,p34-512.raw_metrics_results_adct.csv
496,18,40.62078689915758,0.9970824814754072,38.973515483524686,15.362400375058604,p34-512.raw_metrics_results_adct.csv
497,20,39.51745953021069,0.996460267606922,38.352014021623965,16.692817116658176,p34-512.raw_metrics_results_adct.csv
498,22,38.47199963707827,0.9957546906660224,37.752149220059295,18.154016620498616,p34-512.raw_metrics_results_adct.csv
499,27,36.30609171160541,0.993558677196836,36.48461991972722,21.72404077235436,p34-512.raw_metrics_results_adct.csv
500,24,37.57341238197317,0.9949063381081662,37.21018308708564,19.596621066008822,p34-512.raw_metrics_results_adct.csv
501,26,36.72939714261528,0.9941657819594066,36.7207452333252,21.01354709418837,p34-512.raw_metrics_results_adct.csv
502,29,35.555606163267086,0.992646797138252,36.038199394452405,23.25621007806956,p34-512.raw_metrics_results_adct.csv
503,25,37.117632821318274,0.994619775694086,36.9615589700948,20.28664293453026,p34-512.raw_metrics_results_adct.csv
504,28,35.88250524365958,0.9931553244157206,36.2378303424327,22.526768067371314,p34-512.raw_metrics_results_adct.csv
505,35,33.73494488025197,0.9899165675330808,34.94243382446857,27.65232067510549,p34-512.raw_metrics_results_adct.csv
506,34,34.01454297411565,0.9902813187898248,35.10573444499997,26.93906073373754,p34-512.raw_metrics_results_adct.csv
507,30,35.219331879213016,0.9921183355145816,35.83495537731311,24.03006691722431,p34-512.raw_metrics_results_adct.csv
508,33,34.330463703672294,0.9907231038442704,35.28838058577246,26.190828254570885,p34-512.raw_metrics_results_adct.csv
509,32,34.6181068935623,0.9913079015242898,35.463557242943935,25.478083390028186,p34-512.raw_metrics_results_adct.csv
510,31,34.91215897357696,0.9916697913891972,35.64558931843336,24.79137507092869,p34-512.raw_metrics_results_adct.csv
511,37,33.215293270636145,0.9887855703759718,34.62726267394898,29.1887317670638,p34-512.raw_metrics_results_adct.csv
512,38,32.97408642363091,0.9881782958692612,34.488502759392595,29.8978102189781,p34-512.raw_metrics_results_adct.csv
513,39,32.72811890418383,0.9874752076598584,34.33228565104178,30.696018735363,p34-512.raw_metrics_results_adct.csv
514,36,33.495260474209125,0.9892704283134608,34.78523568943053,28.472249375475183,p34-512.raw_metrics_results_adct.csv
515,40,32.48708478186785,0.986934265838563,34.184527712504,31.4925516578568,p34-512.raw_metrics_results_adct.csv
516,41,32.2311224094614,0.9862581961106862,34.02905941798363,32.34748272458045,p34-512.raw_metrics_results_adct.csv
517,42,31.9882958015896,0.9855552556947954,33.875865747351575,33.195390654678995,p34-512.raw_metrics_results_adct.csv
518,6,52.18962584515242,0.9992442903109924,46.12914440516288,7.531791409280276,p62-512.raw_metrics_results_adct.csv
519,7,50.41509249337232,0.9990309244370502,45.07255105234992,8.40285924928679,p62-512.raw_metrics_results_adct.csv
520,11,44.79245681570219,0.997695843792858,41.99911350350973,11.916719701791072,p62-512.raw_metrics_results_adct.csv
521,8,48.67075111657803,0.9987776845179552,44.15684754193785,9.25551671786181,p62-512.raw_metrics_results_adct.csv
522,9,47.20603122466147,0.9984812916439912,43.34938673026858,10.145676909977553,p62-512.raw_metrics_results_adct.csv
523,10,46.0133309410834,0.998098511411142,42.6404048446404,11.046944795617362,p62-512.raw_metrics_results_adct.csv
524,13,42.857031759510974,0.9965504916741552,40.90207198661511,13.785443836769035,p62-512.raw_metrics_results_adct.csv
525,15,41.24659810304011,0.995236707745278,39.98597252083372,15.696305610442488,p62-512.raw_metrics_results_adct.csv
526,12,43.70555859300147,0.9971548000928032,41.40757249889376,12.867857844099746,p62-512.raw_metrics_results_adct.csv
527,17,39.94538861617606,0.993765145693307,39.19910065255831,17.698082635700782,p62-512.raw_metrics_results_adct.csv
528,16,40.5506388285805,0.994309456884076,39.57337707308151,16.738650150054276,p62-512.raw_metrics_results_adct.csv
529,14,42.00921210591445,0.9959585014093923,40.43360199027552,14.71313913677948,p62-512.raw_metrics_results_adct.csv
530,19,38.78594309259056,0.9918352365472708,38.54077820856177,19.686392310003004,p62-512.raw_metrics_results_adct.csv
531,20,38.29751265454316,0.991132513894452,38.25156238326908,20.680340801514674,p62-512.raw_metrics_results_adct.csv
532,23,36.91879384021465,0.9872081124709076,37.425823864194776,23.84861717612809,p62-512.raw_metrics_results_adct.csv
533,18,39.334478962424924,0.9928737569084566,38.84123803592176,18.721896871875447,p62-512.raw_metrics_results_adct.csv
534,22,37.35140663915698,0.9888128274207308,37.68809452170643,22.777304718046747,p62-512.raw_metrics_results_adct.csv
535,21,37.83290370895634,0.990110779234318,37.97127386970617,21.698865987914907,p62-512.raw_metrics_results_adct.csv
536,29,34.79944500212503,0.9803617845309376,36.16750052913046,30.42878699941961,p62-512.raw_metrics_results_adct.csv
537,26,35.766038654087225,0.9842854515642572,36.75117087870844,27.10899689762151,p62-512.raw_metrics_results_adct.csv
538,24,36.53247910049344,0.9863266635617506,37.20503693798647,24.92810954735641,p62-512.raw_metrics_results_adct.csv
539,25,36.13910382422205,0.9855568742487324,36.96010496056932,26.07360254625025,p62-512.raw_metrics_results_adct.csv
540,28,35.094526826047705,0.9819631937790032,36.3560421091315,29.32915641083016,p62-512.raw_metrics_results_adct.csv
541,27,35.43485683754014,0.9831071639287856,36.551234438599536,28.208759281179383,p62-512.raw_metrics_results_adct.csv
542,35,33.16864911140924,0.9730763767737246,35.166358022833386,36.9477096546864,p62-512.raw_metrics_results_adct.csv
543,34,33.37386470589277,0.973931281606319,35.309955590856205,35.83160196828868,p62-512.raw_metrics_results_adct.csv
544,33,33.64339039461643,0.9754568275185372,35.472349426024806,34.794796920626496,p62-512.raw_metrics_results_adct.csv
545,31,34.19689610012773,0.9779720993296288,35.817599147771084,32.467674015357936,p62-512.raw_metrics_results_adct.csv
546,30,34.48846173417571,0.979037410461479,35.9859543809281,31.477425552353505,p62-512.raw_metrics_results_adct.csv
547,32,33.89167359686865,0.9764886689774264,35.62996408133398,33.69460154241645,p62-512.raw_metrics_results_adct.csv
548,41,31.892646286192,0.9666573501333684,34.375487450753845,43.56722619245471,p62-512.raw_metrics_results_adct.csv
549,39,32.26389224097017,0.9687193961327312,34.61760109575562,41.295526149968495,p62-512.raw_metrics_results_adct.csv
550,38,32.4860204997917,0.9700296097050704,34.75558111385182,40.10157564632095,p62-512.raw_metrics_results_adct.csv
551,40,32.071928366203,0.9676919518454165,34.49489854085425,42.42498786211361,p62-512.raw_metrics_results_adct.csv
552,37,32.70904891387771,0.9714070967593664,34.89145198047087,38.93998811645871,p62-512.raw_metrics_results_adct.csv
553,36,32.92367201404924,0.9720571365169616,35.027108782594865,37.93141368832296,p62-512.raw_metrics_results_adct.csv
554,42,31.70488454744332,0.9659524667972892,34.25945673665179,44.75738432644699,p62-512.raw_metrics_results_adct.csv
555,7,51.29775544858085,0.9992302000184732,45.03494666797493,7.812833427711382,p71-512.raw_metrics_results_adct.csv
556,8,49.76678550844032,0.9990572012144688,44.09423425855013,8.59516705465753,p71-512.raw_metrics_results_adct.csv
557,10,47.01896391745719,0.998627161819393,42.53831309702061,10.170869868860091,p71-512.raw_metrics_results_adct.csv
558,6,53.13838222900344,0.9993846808268544,46.0892973030692,7.05655603111793,p71-512.raw_metrics_results_adct.csv
559,9,48.24705444497986,0.998856175188313,43.28568841173372,9.368977841315225,p71-512.raw_metrics_results_adct.csv
560,11,45.88274517290478,0.998379271416362,41.92024551509707,10.952329224984332,p71-512.raw_metrics_results_adct.csv
561,17,40.67698488739778,0.9960070458045118,39.05305112828355,15.95617505630288,p71-512.raw_metrics_results_adct.csv
562,15,42.140847765617295,0.9969054700118256,39.8581037308334,14.257029422961876,p71-512.raw_metrics_results_adct.csv
563,16,41.36637794382415,0.996487101737571,39.43606382472719,15.11090615632926,p71-512.raw_metrics_results_adct.csv
564,13,43.86428326835364,0.9977198428337618,40.77483702595831,12.610352126226667,p71-512.raw_metrics_results_adct.csv
565,14,42.96030015238816,0.9973414511152724,40.29801906019984,13.4350143501435,p71-512.raw_metrics_results_adct.csv
566,12,44.80905290281362,0.9980862666795433,41.342508556110005,11.744802867383513,p71-512.raw_metrics_results_adct.csv
567,23,37.370911061612254,0.9917982177421288,37.19843303609703,21.30732341705275,p71-512.raw_metrics_results_adct.csv
568,19,39.45178172201004,0.994768433327586,38.35268697717935,17.74120194910666,p71-512.raw_metrics_results_adct.csv
569,18,40.0798589491382,0.9953976801398255,38.69009272908532,16.850549591823615,p71-512.raw_metrics_results_adct.csv
570,20,38.90030944888527,0.9941285231425786,38.05172625041974,18.59968781041578,p71-512.raw_metrics_results_adct.csv
571,22,37.87293173057159,0.992557023863719,37.4658660776513,20.43211223694466,p71-512.raw_metrics_results_adct.csv
572,21,38.33522403941375,0.9934629214931092,37.75520678432891,19.46132145508537,p71-512.raw_metrics_results_adct.csv
573,29,35.09063349202153,0.9863578980295502,35.88579196626618,26.941829393627955,p71-512.raw_metrics_results_adct.csv
574,26,36.14117625205808,0.9895126315758712,36.50528916465176,24.065363077205543,p71-512.raw_metrics_results_adct.csv
575,27,35.753253472967096,0.988321351196934,36.29014509269312,25.02568019093079,p71-512.raw_metrics_results_adct.csv
576,24,36.929277886210656,0.9912100933776774,36.94869858877141,22.22312648355375,p71-512.raw_metrics_results_adct.csv
577,25,36.53618339131122,0.9902764707916336,36.72724478153668,23.11879354440427,p71-512.raw_metrics_results_adct.csv
578,28,35.425539372541294,0.9875239798223469,36.09305834388193,25.95742152688385,p71-512.raw_metrics_results_adct.csv
579,30,34.781746714670085,0.9855894849625176,35.71199093361064,27.872833599149388,p71-512.raw_metrics_results_adct.csv
580,33,33.91223726102113,0.982909275649716,35.20041983080952,30.77891276270988,p71-512.raw_metrics_results_adct.csv
581,35,33.40121604910629,0.9810484576312098,34.9032368061914,32.73117742539643,p71-512.raw_metrics_results_adct.csv
582,34,33.66346989415514,0.98208057802484,35.05617392964452,31.71736237144585,p71-512.raw_metrics_results_adct.csv
583,31,34.461972027715305,0.9844099618574992,35.52575970348732,28.82920928186517,p71-512.raw_metrics_results_adct.csv
584,32,34.17197997705331,0.9837315540886192,35.35846256450335,29.772174900624645,p71-512.raw_metrics_results_adct.csv
585,37,32.91955790279609,0.9797036488392586,34.6068259847962,34.66137776014809,p71-512.raw_metrics_results_adct.csv
586,41,32.02068982386069,0.9762322418671386,34.06268436407761,38.56760335442107,p71-512.raw_metrics_results_adct.csv
587,36,33.162322060033766,0.9803220420641502,34.756179004404004,33.68161377360915,p71-512.raw_metrics_results_adct.csv
588,38,32.6985190475743,0.979156310614116,34.47501109857838,35.61255264230403,p71-512.raw_metrics_results_adct.csv
589,40,32.227709336161155,0.9775729579710176,34.197166645086455,37.572595671492046,p71-512.raw_metrics_results_adct.csv
590,39,32.461883155996645,0.9783992616290402,34.3366845368715,36.61740466545607,p71-512.raw_metrics_results_adct.csv
591,42,31.831025530103183,0.9750376814545986,33.94409870509119,39.45574954846478,p71-512.raw_metrics_results_adct.csv
592,11,45.462245448312224,0.9982923612109346,41.940420075526106,11.156962887299963,p63-512.raw_metrics_results_adct.csv
593,8,49.31559932119942,0.9990303605316604,44.12909543769971,8.741338490779953,p63-512.raw_metrics_results_adct.csv
594,9,47.87078950866976,0.9988387796559448,43.32127539297765,9.549524607482423,p63-512.raw_metrics_results_adct.csv
595,10,46.57931165838144,0.9985760213460978,42.59054603651565,10.344250651093049,p63-512.raw_metrics_results_adct.csv
596,7,50.85931170292216,0.9992244539947562,45.054360775132,7.947370016674246,p63-512.raw_metrics_results_adct.csv
597,6,52.85148704547888,0.9993747124959088,46.09274644001207,7.171417628713684,p63-512.raw_metrics_results_adct.csv
598,14,42.622365869272784,0.9971028631255662,40.35819118542254,13.646936331927742,p63-512.raw_metrics_results_adct.csv
599,13,43.538884763107006,0.9976505213855804,40.839179944176216,12.83195457437956,p63-512.raw_metrics_results_adct.csv
600,12,44.46498345828394,0.9979642354271222,41.35536910417528,11.98920649439744,p63-512.raw_metrics_results_adct.csv
601,17,40.4385033949384,0.995432099403386,39.102588425583406,16.289318337165227,p63-512.raw_metrics_results_adct.csv
602,16,41.052485744558574,0.9958627741560604,39.46845633710573,15.41116990005879,p63-512.raw_metrics_results_adct.csv
603,15,41.811833938403325,0.996604254043664,39.89137990175647,14.532875041578889,p63-512.raw_metrics_results_adct.csv
604,22,37.72460019517478,0.9912523994483116,37.54813136574227,20.683604229130506,p63-512.raw_metrics_results_adct.csv
605,20,38.69877453029231,0.993094630743384,38.112994181199184,18.891899682905738,p63-512.raw_metrics_results_adct.csv
606,21,38.19778520357203,0.992116708763794,37.81810156916785,19.78295977662064,p63-512.raw_metrics_results_adct.csv
607,19,39.27191826146058,0.9939540302100142,38.43048258536788,18.008106065810264,p63-512.raw_metrics_results_adct.csv
608,18,39.80954798931763,0.9947260306974898,38.74993525423931,17.171754225075333,p63-512.raw_metrics_results_adct.csv
609,23,37.30057784657512,0.9903819134309184,37.29782181337907,21.61834075540161,p63-512.raw_metrics_results_adct.csv
610,25,36.484015643309085,0.9882582156288284,36.80222012887958,23.55503639140983,p63-512.raw_metrics_results_adct.csv
611,29,35.06019578740771,0.984604707363498,35.99956885342487,27.36081828619142,p63-512.raw_metrics_results_adct.csv
612,26,36.08052771371361,0.9875773493542862,36.58795247844797,24.4628592758492,p63-512.raw_metrics_results_adct.csv
613,27,35.70649084893941,0.986379855878833,36.37316368504897,25.48303684261689,p63-512.raw_metrics_results_adct.csv
614,28,35.38368488828622,0.9854408663059084,36.18675025658153,26.39653609908368,p63-512.raw_metrics_results_adct.csv
615,24,36.84322611465103,0.989290251369322,37.03585143639824,22.600569014570222,p63-512.raw_metrics_results_adct.csv
616,33,33.913840571347265,0.979915864807967,35.29268684846336,31.386973180076627,p63-512.raw_metrics_results_adct.csv
617,34,33.65367056485183,0.9782029812369252,35.13513790695783,32.39144940071667,p63-512.raw_metrics_results_adct.csv
618,35,33.42164194689266,0.9773699888824208,34.988518242058284,33.377132671250315,p63-512.raw_metrics_results_adct.csv
619,31,34.4816998378377,0.981949340853714,35.64275123054634,29.33900391717963,p63-512.raw_metrics_results_adct.csv
620,30,34.77167847536043,0.98355245789013,35.82297206696031,28.29400971397733,p63-512.raw_metrics_results_adct.csv
